id_tweet;content;sum_rt_reply_like;mark
9,77484E+17;right you know what to do. vote kirby and share like mad. person ;8;
9,7748E+17;tune into thevoice tonight at 7pm on person for the final knockout round ;18;
9,7748E+17;good morning kirby good luck tonight on thevoice ;1;
9,77478E+17;tonight is the final round of the knockouts person 7pm person vs person vs person who gets your vote ;6;
9,77458E+17;saturday  football match then drinking with the boys watching person on ouffffffff ;8;
9,77458E+17;dont miss the amazing person on weekend breakfast today from 10 talking all about thevoice  shell be taking over the controls and choosing her favourite tracks ;9;
9,77436E+17;another special treat tonight seeing person telly at its best  ;4;
9,77998E+17;do yourself a favour and listen to this person has such a soulful voice with the rnb vibe of person i really hope he is a massive success. incredible to have a stutter but have such an incredible singing voice. inspiring he should have won the knockout  ;6;
9,77988E+17;just catching up with the by far my fave person person thevoice ;2;
9,77983E+17;whats person most emotional moment of the series so far? ;6;
9,77975E+17;these 2 are just too funny person person my backstage buds ;6;
9,77969E+17;if youre having a bad day just pretend youre person in this person and person group hug  ;14;
9,77966E+17;here is a cover i recorded on friday  issues by person i will be posting a new video tomorrow as well  ;2;
9,77938E+17;did this gif of person dancing catch your attention? good. now youre here how about applying to be on 2019? cmon we think youd be great.  ;14;
9,77908E+17;excerpt from the mentoring session with my coach person and guest mentors person  person  a moment in my life ill never forget ;9;
9,77894E+17;dont forget to cast your votes for person with all due respect to every other semifinals she truly deserves to win this. despite the fact i am so in love with her knockouts performance have you listened to bloodstream? were talking real talent here. ;12;
9,77884E+17;thevoiceuk so far ive enjoyed this series but last nights knockout show was a disappointment. person person and person all picked the wrong acts. person person and person should have gone through to the semifinal. ;9;
9,77875E+17;will we hit 100k by easter? jealous by person on person watch on here : ;9;
9,77854E+17;how many times will people be voting for person after his performance in the semi finals on saturday? ;11;
9,77843E+17;catching up on last nights thevoice and person wow!! you smashed that performance great future ahead of you ;4;
9,77827E+17;person performs crazy: the knockouts  the voice uk 2018 ;6;
9,77932E+17;big congrats ruti person im only finding out now that youre a semifinalist on team person of singing person heres the video of it! great version  interesting to hear it minus an accent!  ;2;
9,77923E+17;person person would love to hear chart topping album soprano person and person from on your show please : ;7;
9,77922E+17;my favourite contestant on thevoice this season is the amazing and talented person ;7;
9,77884E+17;amazing 300000 views on my thevoice blind audition with this fabulous person piece ;2;
9,77862E+17;im so gutted person didnt get through please keep making music ;2;
9,77844E+17;just re watched person singing faith! what a lovely man and what a performance! person you did so good putting him through to the semi finals! thevoice ;8;
9,77816E+17;re tweet person person ;10;
9,77726E+17;person last 2 standing ;3;
9,77712E+17;cant get over how good person is! could listen to his voice on repeat for hours! a delight for the soul ;2;
9,77709E+17;awwww my heart!! what an absolutely stunning performance person had to rewind and hear this angel a second time ;4;
9,77705E+17;the battle between person and person has just become the most watched youtube video from this series of with over 3.1 million views!  ;4;
9,777E+17;after hearing this absolute gem of a song on tonight i thought id share the original. released 2 months before i was even born. dolores oriordan the perfect voice. the cranberries  dreams via person ;5;
9,777E+17;catching up with when you see vocal talent like person  you cant help but feel his career would be better launched by a record label than a reality tv show ;1;
9,77697E+17;i am loving thevoice ;1;
9,78362E+17;13:02  26 mars 2018watch person at on the big screen from 8.30pm. come down and show support for our local legend. ;4;
9,78341E+17;just in case you missed it heres our blind audition on 2018 person  ;13;
9,78338E+17;newtrackalert!!! person  not over till its over. after appearing on the show asari continues with a motivational track that has those rb vibes. an undeniable talent that extra dark luscious sauce vocals.  ;1;
9,78296E+17;person looks like person and spinds like person  perfect combo thevoice ;10;
9,78296E+17;my thevoice knockout performance full performance on youtube thankyou for all of the love also thankyou to the amazing coaches person person person person for your words  ;9;
9,78286E+17;get behind girls person this saturday on ;10;
9,78269E+17;walking into monday like hey world here i come thevoice ;7;
9,78254E+17;when person tells person your confidence is cute you know things are heating up. the knockouts are over and its all up to you now. who will you be voting for? ;11;
9,78252E+17;so glad person is a semi finalist ;3;
9,78252E+17;person has thee best semi finalists by far person and person ;3;
9,78251E+17;listen again to my person interview with person we talk coaching on and tingly teeth singing touring...its action packed! im in at 90 mins but check the whole thing out;;
9,7825E+17;thanks so much person its all about.bringing classical music to the masses ;3;
9,78245E+17;during march and april we are once again providing studio services to thevoice bbc ones sounds like friday night and are welcoming for the first time itvs thevoice read all about it here: ;4;
9,7817E+17;the talented zimbabwean singer person always leaves us in awe after every performance. heres our favourite moments from his performances so far. ;4;
9,78375E+17;catching up on saturdays thevoice and the song choices for werent great they didnt do any of the finalists justice at all ;0;
9,78322E+17;im still a bit sad person isnt going to the semifinals of tbh. but well always have this: ;0;
9,78312E+17;person from with a wonderful version of 1st time ever i saw your face ;0;
9,7828E+17;listen person youre inspirational believe me. so beautiful to see christ being represented without compromise on such a stage we give him the glory and the praise! continue to be his faithful servant with that god given voice you have! ;0;
9,78279E+17;person have to say ladies  when i saw you at the very first blind auditions...i was sat in front of person and id never screamed at someone so loud as i did then to get her to turn around. so proud that two locals are making waves! nail it at the lives! ;1;
9,78252E+17;person youre absolutely fab ;1;
9,78163E+17;love me now! person is the thevoice this girl is person person check this out. ;5;
9,78137E+17;meet the zimbabweanborn singer person taking the by storm  ;9;
9,78069E+17;ahh jesus thevoice semis is gna be epic bloody hell how can u choose between them. just awesome so excited for next weekend! ;0;
9,78753E+17;when person makes you a twitter celeb ;7;
9,78751E+17;evening person mate! my fellow singerauditionee from port talbot ! loved your audition man ! we both represented the town well haha! hope youre well too mate ;9;
9,7871E+17;thevoiceuk person person knockouts ;0;
9,7871E+17;the pitch may be imperfect at some points but gosh the emotion and this version are so gorgeous! just wonderful! jamie grey performs faith: the knockouts  the voice uk 2018 via person ;0;
9,78698E+17;i hope you win person !! go !! person im rooting for you !! ;5;
9,78698E+17;my next live performance is w person 3rd april!! ;7;
9,78696E+17;person  person took over our insta story today while prepping for semifinals ft. a cameo from person head to to see the whole story. ;12;
9,78666E+17;yay! 2017 winner person will be performing at the semifinals this saturday! ;21;
9,7865E+17;08:07  27 mars 2018dont forget to download this app you will need it to get your free votes to use saturday night for person  ;13;
9,78613E+17;pic credit to person instagram live feed ;7;
9,78591E+17;my boy person his version of faith was stunning ;3;
9,78587E+17;what if person perform with her brand new single on thevoice ;6;
9,78748E+17;thevoice where can i get a pair of pink sparkly cargo trousers that kirby frost wore on saturday night? ;0;
9,78722E+17;retweeted the voice uk thevoiceuk: person  person took over our insta story today while prepping for semifinals ft. a cameo from person head to to see the whole story. ;0;
9,78708E+17;why youre so cute? youre the cutest coach ever person ;0;
9,78591E+17;it was beautiful  very well done jamie person ;1;
9,78574E+17;make it happen guys! person person ;1;
9,78558E+17;really looking 4ward 2 seein wat person is gna b performing at the semi finals on sat 100 believe person has chosen the right song. see u there  ;5;
9,78556E+17;think person outfit for the live shows on saturday will be a little bit special ;1;
9,78522E+17;person your voice takes me to another place  little behind on the uk series but man in the mirror was amazing and watched your blind audition a good few times! dont ever stop sharing your voice  singing to the stars ;0;
9,79105E+17;love contestant person  this lady is so cute! lol ;5;
9,79092E+17;these wonderful girls fight to stay in thevoice competition live on saturday!!! watch and vote!!! theyre outstanding!! xxx person ;9;
9,79083E+17;person needs your votes on saturday the live semi finals of ;7;
9,79049E+17;such a stunning and emotional rendition person has offered he deserves to win ;2;
9,7904E+17;im making plans. shows ft person in manchester liverpool birmingham and london inc 2018 contestants. burton upon trent already confirmed 28th april ft kirby person person  person  ;9;
9,79029E+17;i want to empower women and young girls to chase their dreams. thevoice star person talks role models designer dresses and kissing her wife on primetime tv  ;6;
9,79009E+17;what advice would our reigning champ have for any aspiring singers out there? got any other burning questions for person tweet us with and hell be answering them live tomorrow! ;11;
9,78998E+17;a look back at semi finalist person performances from blind audition to knockouts. links... blind audtion battle performance knockout performance ;9;
9,78987E+17;yaaaaaaay! cant waitt thevoice ;0;
9,78971E+17;music production student person is headed into the semifinals of this weekend! show your support by voting for her in thevoice app and dont forget to tune in at 8.30pm on saturday ;10;
9,79072E+17;donel is just on another level! you have a bright future my friend thevoice person person ;0;
9,78998E+17;a look back at semi finalist person performances from blind audition to knockouts. links.. blind audition battle performance knockout performance ;1;
9,78988E+17;are you excited person ? we certainly are !thevoiceuk ;0;
9,78943E+17;great promo for the person on and a nice little pitch for in ilfracombe ;2;
9,78834E+17;im watching thevoice s07e12  live knockouts 2. ;0;
9,79463E+17;so you think you can sing is coming to person book an audition person person person person person person person ;13;
9,79453E+17;person got me such a shame he didnt make it through to the semi finals i really liked him ;2;
9,79445E+17;going to have two early nights so we can stay up to watch person on saturday! ;10;
9,7942E+17;ahhhhh person all the way to the final its very sad that outside uk jamie fans can not vote ;5;
9,79411E+17;thanks for all your amaze questions for our person ;8;
9,79402E+17;absolutely love person check when he is performing at a person venue near you 11th apr 13th apr 14th apr  get your tickets here!!!  ;6;
9,79394E+17;my live twitter qa is coming up over on person ;14;
9,79389E+17;in appreciation of person choosing person my boss has been playing olly music non stop seriously mon 8.30 on a loop right up until 5 tonight!! ;5;
9,79366E+17;make sure to cheer on our alumna person this weekend!! ;5;
9,79363E+17;alumna person is performing as half of person in the semis of itvs on saturday. tune in and support her! person person ;13;
9,79358E+17;what happens when person semifinalists person and person get their mitts on our instagram story? head to to see the whole story. ;13;
9,79332E+17;lcvs emily burnett right is one half of opera duo person  currently competing on thevoice and through to the live semifinals on saturday! please give these talented singers your vote and spread the word! emily were rooting for you! ;5;
9,7933E+17;person absolutely my winnevnr. going to vote like crazy. soo talented. he belongs on stage. ;3;
9,7933E+17;new post  we caught up with david tench md of thevoice ahead of this weeks semi finals:   ;3;
9,79324E+17;thevoiceuks person is here to vocal coach you tmrw. we want you to send us a vid landscape of you singing in the shower close the curtain or door  then poke your face out at the end voice style and send the masterpiece to theoneshowbbc.co.uk ;6;
9,79472E+17;mega hyped for lives starting this weekend. person person person and person absolutely ready for it and all of their acts will be bringing their agame i promise you. ;5;
9,7946E+17;i hope so we hope to find them at person this may !!! ;2;
9,79428E+17;exciting times person join us in may to audition. ;2;
9,79365E+17;drumroll we are delighted to announce that our entertainment for the is edinburghs very own person fresh from thevoice person person ;4;
9,79354E+17;whitney houston  i will always love you  cover  via person ;3;
9,79314E+17;into thevoice semi final person fresh in the king hardgraft tshirt pink ;7;
9,79287E+17;rt person our very own person von trapp sings the sound of person pano infinite white board will allow you to join in and a sing along ;2;
9,79244E+17;but of person and person in a morning to wake you up and make you feel fresh remember dreams can come true ;3;
9,79179E+17;i would love to see the sopranos person  person who was the first artist to reach in the classical charts with her debut album person the twins from the are also fabulous : ;7;
9,79177E+17;person person classical chart topping soprano person winner of chinese x factor and person the fabulous twins from ;2;
9,79854E+17;what do we think about person and person harmonizing on person and when you believe on we it! ;10;
9,79842E+17;the night before christmas birthday holiday person live on semifinal thevoice come on person person ;11;
9,79827E+17;last minute sound check and run through with amazing thevoice team download app from the app store 5 votes free   ;7;
9,79819E+17;we popped up on person tonight! thanks person too kind !theoneshow ;6;
9,798E+17;its semifinal time on and preparations for the first live show of the year are well underway! join us person and person as team nivea go behind the scenes to show you what goes down in rehearsals ;11;
9,79792E+17;get behind person on the the voice uk tomorrow night.... ;8;
9,79769E+17;i want to empower women and young girls to chase their dreams. thevoice star person talks role models designer dresses and kissing her wife on primetime tv  ;4;
9,79762E+17;tomorrow!!! dont forget to vote for person on we stan ;13;
9,79756E+17;an empassioned pitch from person but who are you rooting for this weekend? ;3;
9,79739E+17;tomorrow night music production student person will take to the stage for semifinals! be sure to tune at 8.30pm and show your support by voting for lauren on thevoice app:  ;3;
9,79719E+17;please vote person tomorrow we need to get her to the final. hope rehearsals are going well for ;11;
9,79702E+17;it finally happened person person elstree ;6;
9,79692E+17;person fabulous performance on thevoice ;10;
9,79646E+17;seeing lots of love everywhere for person its amazing! just what he deserves ;5;
9,79849E+17;person good luck to you and your contestants person and person tomorrow. team will for the win!! ;3;
9,79842E+17;good luck for the semifinal tomorrow gayatri. thevoice  ;2;
9,79785E+17;my son levi 7 entry to his school egg competition. hes a massive fan of the voice thevoice person person person person person ;4;
9,79785E+17;which thevoice coach will win thevoice 2018? ;2;
9,79727E+17;person whatever happens tomorrow night please keep going. your talent needs to be seen and heard keep the faith. hope u like the song you are singing sat x ;3;
9,79697E+17;to celebrate person joining us we want your vocal talent. so send us a vid landscape of you singing in the shower close the curtain or door  then poke your face out at the end voice style and send the masterpiece to theoneshowbbc.co.uk ;7;
9,79695E+17;thevoice  person blew us away with his rendition of person  walking away on this years he reached the semifinals  now has a new single out of which we will be playing later today on greekbeat drive 6pm  8pm  ;2;
9,79689E+17;just finished listening easily the best album from a voice winner to date. easily. congrats person  ;6;
9,79687E+17;good luck person in thevoice semifinals ;7;
9,7967E+17;tonight i am voting for brilliant voice person to go through to the finals. ;2;
9,79631E+17;look who popped by to see us person ;10;
9,79594E+17;person auditions for 2019 come to us on thurs 17th may full info via:  ;6;
9,79586E+17;person check out her fabulous performance on thevoice ;7;
9,79563E+17;lets vote and support this talent. tell a friend to tell a friend! person ;5;
9,80194E+17;watch person semifinal performance of in the air tonight by person back here: ;15;
9,8019E+17;and shes through to the finals! congratulations person ;4;
9,80182E+17;please pick up the phonetextdownload the app to vote for me to appear in the final. tonight has quite honestly been one of the best nights of my life so far no matter what the outcome thevoice ;9;
9,80194E+17;brilliant show tonight. all the acts were amazing. congratulations and good luck to the finalists person person person person thevoice ;3;
9,80192E+17;the only artists in my opinion wholl have a career are person and person both unique artists . ;7;
9,80191E+17;shes in the final!!! . follow person on fb twitter   ;7;
9,80191E+17;oh my word this is too exciting!!! so proud you guys are literally amazing. thevoice person person person person person person person ;5;
9,80189E+17;speechless. absolutely fucking gutted infact. that is not the last we will hear of person ;9;
9,80188E+17;amazing person thevoice time to vote for the very talent and lovely emily and person who sang for us person last week ;4;
9,80181E+17;everyone else might as well just go home person has just won that thevoice ;14;
9,80181E+17;best singer on this show person ;14;
9,80177E+17;love love this version of on thevoice tonight! one of my fave songs person is awesome! person  ;9;
9,80177E+17;yes person person ;4;
9,80177E+17;all. the. feels. person can we borrow your wind machine please? thevoice ;15;
9,80176E+17;were 00heaven with person classical cover of skyfall! ;9;
9,80174E+17;well done person you were amazing in the semis of thevoice and still only 16!! your dad is adorable too! ;10;
9,80174E+17;the studio came alive for person with her person cover ;14;
9,80174E+17;when person hit his first note!!!!! that was flawless please vote!!!! ;8;
9,80173E+17;in the words of person person performance was brrrraaaaaaap thevoice ;9;
9,80172E+17;ok folks lets get behind him now!! person has gone out and smashed it now we need to do our bit and vote! he needs us!! person ;7;
9,8017E+17;between takes catching a moment with the sensational person : person  ;16;
9,80169E+17;hey guys heres my new cover of person meets person and !! let me know what you think. ;11;
9,80137E+17;person is taking us backstage during tonights semifinals. tune in: ;13;
9,8E+17;vote for person tonight person vote for jamie grey ;4;
9,79998E+17;good luck tonight person person ;2;
9,79997E+17;heard person talking about tonights performance more upbeat tempo  a band cant wait! jamie needs our votes to stay in download free app  give jg your 5 free votes ask friends  family too! ;3;
9,79995E+17;person tonights the night! cant believe were at thevoice semi finals already! person and person are both brilliant singers and i wish them both the best of luck for tonight! ;4;
9,79994E+17;good luck for tonight person do it for dorset! ;3;
9,79993E+17;please help me get to the final! thevoice is on tonight live on person at 8:30pm. download the app to cast your 5 free votes later!!  ;16;
9,79987E+17;olive and george say good luck tonight tai person ;10;
9,79984E+17;this lady is so talented she deserves to win. make sure to support person tonight on person ;11;
9,7998E+17;dont miss thevoice tonight from 8:30pm as the lovely person will be battling it out to win a place in next weeks grand final! good luck lauren x ;9;
9,79974E+17;the day is here! lets all vote and get person through to the finals tonight thevoice person ;7;
9,80571E+17;happy ruti and belle voci got through to final but sorry person and person were the best singers on the show this season and the final will be lesser without them. i really hope person and person continue to work with them. stardom beckons! ;10;
9,80542E+17;the voice 2017 knockout  chris blue: superstition  reaction via person ;4;
9,8054E+17;i want to empower women and young girls to chase their dreams. thevoice star person talks role models designer dresses and kissing her wife on primetime tv  ;16;
9,80503E+17;absolutely gutted that person isnt going to be in absolutely my favourite please keep singing ;3;
9,80475E+17;so were down to the final 4 thevoice  wed like to know what questions should be asking the finalists backstage. tweet us your burning questions for person person person  person ;5;
9,80454E+17;so much love for person person person and person  ;12;
9,8042E+17;person not sure if person sent in any tracks from their albums. it would be great to hear them sometime. they also did very well on and are perfect harmonizers ;13;
9,80409E+17;just listening to person incredible person interview with person popular superstar of thevoice recently  ;11;
9,80398E+17;a symbol of hope renewal and new life  happy easter thank you thevoice for the platform person for believing in me  pushing beyond my limits and everyone who tuned in to watch the programme  im grateful my take on alive from person  ;5;
9,80393E+17;amazing news the voice is coming to person !!! thevoice can you sing? do you want to be heard? on monday 7th may 2018 you have your chance to audition here in ;13;
9,80378E+17;watching person on repeat they did a huge mistake ;4;
9,80572E+17;just caught up on the voice uk semi final. person you should definitely consider singing the amazing golden slumbers with person that would be epic ;3;
9,80417E+17;person dear ruti. please could you sing dont give up by peter gabriel and kate bush with person i feel sure it would help you win the final of ;2;
9,80399E+17;i love love person ;2;
9,80394E+17;only love  live person ;10;
9,8035E+17;person presents unity is the to success  open mic  itvs the voice auditions thurs 17th may ;11;
9,80339E+17;only sir tom turned on you at the blind auditions person this year person found the voice! you deserve to win. what progress! disappointed for person the deserved 2 finalists!thevoiceuk ;4;
9,80302E+17;i think person mangenas performance of happy in the semifinals of thevoice 2018 was out of this world! he can easily win! go donel  ;4;
9,8026E+17;if person doesnt win thevoice they need to rename the show! ruti ;12;
9,80243E+17;donel mangena  happy on person club uk. ;3;
9,80243E+17;person person person person ;0;
9,80237E+17;watching back tonights and for me person has won it x ;0;
9,80909E+17;so much fun at person homecoming. we are all so proud of her. person x ;9;
9,80908E+17;less than a week to go. person person x ;10;
9,80891E+17;catching up on gutted to see person not get through. absolutely incredible performance. hope to see more soon! ;9;
9,80872E+17;i want to empower women and young girls to chase their dreams. thevoice star person talks role models designer dresses and kissing her wife on primetime tv  ;4;
9,8086E+17;no person no but he will do it anyway ;4;
9,80855E+17;tmrw 3rd april person upstairs person we have a killer new set catch us from 10pm! ;7;
9,80853E+17;tmrw 3rd april watch me w person at person upstairs person new songs live set ;7;
9,80843E+17;i voted for lauren... but im surprised to see ruti actually in the lead and not donel! poll! who do you want to win vote here!  via person ;1;
9,80837E+17;this is amazing!! congrats person  ;5;
9,80802E+17;donel mangena officialdonel to perform at the queens birthday  via person ;9;
9,80799E+17;a gentle but sad person with person ;4;
9,80776E+17;its the live final of this saturday! what would you sing if you were dueting with person person person or person  ;6;
9,80763E+17;the new album from winner person is available now lots of folk asking for this one ;5;
9,80762E+17;its nearly time! winner person will be at person tomorrow! more info: ;6;
9,80917E+17;just watching on catchup person you really are an amazing singer! forget the decision you are the voice!!! ;1;
9,80895E+17;what about every time person says wow person says go on baby person holds up his phone or person name drops a famous artist hes worked with? we do love the coaches. ;2;
9,80825E+17;person reminds us a of a mini usher so wed love to see him perform omg with person on saturday! ;0;
9,80811E+17;ive just watched person performance on wow! a fricking artist. ;2;
9,80799E+17;person to win ;1;
9,80787E+17;my four id have had in the final would be the same except i would have had person in instead of belle voci ;1;
9,80777E+17;oooh olly person still no follow i thought you might seen this by person im a so happy that person made it through to the final thevoice have a wonderful day olly love ya ;1;
9,8076E+17;unbreak my heart me singing this beautiful song person person person person person person person person person person person ;6;
9,80608E+17;im so upset that person didnt make it ;6;
9,80608E+17;damn! my absolute favorite person s person youre a star!!! ;1;
9,81305E+17;the best blind auditions!  the voice uk 2018 via person ;0;
9,81268E+17;make sure yall tune into person tomorrow to see person and person  ;4;
9,81253E+17; dont forget to tune into this weekends to cheer on duo person ;6;
9,81232E+17;i want to empower women and young girls to chase their dreams. thevoice star person talks role models designer dresses and kissing her wife on primetime tv  ;14;
9,81228E+17;pretty contestant person gives a stunning performance of the classic o mio babbino caro at the oceans unite 2015 concert in wales on 23rd august 2015.  ;17;
9,81219E+17;if mo jamil last years the voice winner doesnt become a major artist... theres something very wrong with the world! person ;4;
9,81191E+17;guess who person thinks will win  ;14;
9,81183E+17;well done person . all zimbos are proud of you. keep zimbabwe on the world stage! ;4;
9,81125E+17;but wait lets take a selfie person and our fab four! watch person person person and person sing it out at final live this saturday at 8:30pm.  ;8;
9,81242E+17;caught them all. looking forward to saturday nights final! ill have a large portion of with extra person flavouring please. thank you  ;1;
9,81151E+17;how r u guys feeling bout the finals on sat? person person ;0;
9,81103E+17;were thrilled to be joined on stage by person when we perform at the person on 9th april! heres a snapshot of her career so far. book now: ;9;
9,81092E+17;person my duet with you would be you light up my life ;0;
9,81018E+17;stanning person so hard for the win thevoice person ;0;
9,80994E+17;check out this sensational artist lauren bannon person ! she is absolutely astounding!  ;3;
9,80986E+17;im watching thevoice s07e13  live semifinal ;0;
9,81592E+17;pls check out my take on person that feeling. love this track from the moment i heard it  ;4;
9,81583E+17;it has to be person to win she is super talented and stunning to boot! please vote for her saturday  lets do this ;7;
9,81582E+17;they did it! look who reigned victorious at the semifinals and won themselves an invite to final person ;12;
9,81578E+17;music production student person is headed to finals of this saturday! heres how you can show your support: ;8;
9,81562E+17;i love person ruti tutti!! ;10;
9,8156E+17;our soph has only gone  made it into the final with her friend emily of person due to your help! thank you so much!! we really need you to do it again this saturday and help them to win in the live final! please vote!! first vote is free on the voice app ;7;
9,81559E+17;please vote for person this saturday in live final  thank you to everyone that helped last week to get them to the final!!! its much appreciated!! your first vote is free via the voice app  thank you. ;3;
9,81552E+17;how good was person on person x ;6;
9,8154E+17;i go over and beyond for singers that i really really truly believe in and donels one of those singers. we caught up with thevoice finalist person and coach person ahead of this weekends big final!  ;11;
9,8152E+17;which of our superstar coaches would you most like a selfie with? looks like person couldnt choose ;9;
9,8149E+17;super excited for saturday! cant wait for the duet of you both hehe good luck lauren! person person ;9;
9,81459E+17;i want to empower women and young girls to chase their dreams. thevoice star person talks role models designer dresses and kissing her wife on primetime tv  ;2;
9,81439E+17;chatting to the fabulous person and person about the 2018 nominations... all up this year ;8;
9,81602E+17;i canceled a meeting with friends to see i do not miss it for nothing person person ;1;
9,81576E+17;will star win this weekend?  person person person person person person person person person person ;0;
9,8156E+17;oooh even serious you look divine come saturday evening you are sure to shine the lovely person will do you proud theres a 14 that she may win itll be a party at ollys and its gonna be loud ;1;
9,81522E+17;person great interview on person with person fingers crossed you win on saturday ;2;
9,8152E+17;having just now seen person redefine an epic song from an era when i first fell in love with music.. bloody brilliance is what her voice unleashed on the person no matter what happens her version stays on playlist for life phil collins should be proud. ;2;
9,81499E+17;tomorrow you can hear from thevoice finalist and essexs own person on tracie youngs show from 11am. come on ruti! ;1;
9,81494E+17;lifes not too bad when you have a wednesday off work and you get to see this handsome chap on person person thevoice ;0;
9,81427E+17;ahead of this weekends big final thevoice person and mentor person will be chatting to person  tune in from 8.30am  ;9;
9,8141E+17;catch these two later on today on person person person person ;4;
9,81329E+17;person person ;2;
9,82019E+17;thanks to my fave person for asking me to be on your person story! person i think person mightve done a better job at impersonating me though... thevoice ;10;
9,82015E+17;hes got that pose down to a t! person thevoice ;9;
9,81997E+17;jumping for joy at prefinal red carpet event tonight person person ;4;
9,81996E+17;the voice uk  press day interviews out tomorrow night! w person ;3;
9,81957E+17;do our coaches think theyve got what it takes to win? are they ready for their big duet? person is on hand to get the inside scoop ;8;
9,81955E+17;i think theyre all brilliant but person has that added bit of je ne sais quoi! cant wait for the finals on saturday ;1;
9,81952E+17;sam smith  im not the only one  cover  via person ;3;
9,81923E+17;dont forget to tune into final on saturday to vote and cheer on the girls from  person ;14;
9,81903E+17;my 1st birmingham show person there are a few tickets available  ;6;
9,81899E+17;on monday well be joined by the winner of thevoice and their mentor  but we need you! do you have a question youd like to ask the winner? tweet us a video of you asking your question and it could appear on the show! videos  comments may be aired. tcs apply ;15;
9,81881E+17;good luck to person person of person we are so proud of you !! person person person ;4;
9,81861E+17;apparently i got you too person and i am certainly not complaining! xx ;0;
9,81848E+17;lovely morning with person on person ;14;
9,81839E+17;hearing the stunning person in scotland on person  she lights up the room. im definitely ;13;
9,81838E+17;so easy to forget that person is still do her alevels while on great to hear from her on person  you got my vote! ;14;
9,81821E+17;join tracie this morning from 11 when her guest will be thevoice finalist person  lets get behind one of our own ahead of saturdays final! listen live here  ;15;
9,82017E+17;hes on the drums... person thevoice ;0;
9,81942E+17;looks forward to final  person person person ;0;
9,81934E+17;person hope you are having a good week and looking forward to sat and the live final! ;1;
9,81922E+17;i be voting all the way for person ;0;
9,81856E+17;singer  judge for thevoice looking dapper on the cover person photo  person ;0;
9,81848E+17;hear person interview thevoice finalist person here  ;1;
9,81819E+17;do you sing it with person swing it with person rap it with person or werk it with person basically which superstar coach are you? with final fast approaching its time to find out...  ;14;
9,81786E+17;to all friends and family in the uk please vote for my cousin person who is in the final stage of the competition thevoice . please share retweet and dont forget to tune in on itv person uk time your support will be greatly appreciated  ;0;
9,81782E+17;coming up on person this morning: person talking all things final and basil brush ;4;
9,81775E+17;why stay at home on saturday? because is on duh! 8:30pm person and person ;5;
9,81684E+17;everyone watch the final of thevoice on saturday to see my fav person do another winning performance ;5;
9,82342E+17;hey everyone! my homecoming show in on the 5th may in joining me on the night is fellow singers person person person and person make sure you get some tickets and ill see you there x  ;15;
9,82317E+17;you heard person  final is on tomorrow at 8.30pm dont miss it!  ;10;
9,82315E+17;listen up people a message from the bossman person  ;17;
9,82294E+17;we caught up with thevoice finalists lauren donel ruti and belle voci  and they did their best not to give too much away ahead of their performances this weekend!  ;10;
9,82287E+17;have you got moves like person belting it out with person hitting those high notes like person or rooting for person discover which finalist youd be with this fun personality test!  ;10;
9,82287E+17;day to go! person ;12;
9,82283E+17;upped the campaign and got a new top to wear whilst we are handing out more person posters around weymouth. ;11;
9,82273E+17;we actually love s person person impression! for ;9;
9,82244E+17;06:09  6 avr. 2018we will be showing the live final of tomorrow at 8.30. come on down to show your support for person x ;4;
9,82234E+17;our superstar coaches person person person and person and fabulous presenter person at our prefinal red carpet event last night ;5;
9,82203E+17;dont miss the finale of person 2018 on saturday at 8:30pm on person  ;3;
9,82189E+17;i would love to see the sopranos person  person who was the first artist to reach in the classical charts with her debut album person the twins from the are also fabulous : ;7;
9,82154E+17;wow 5 yrs ago today this aired on tv thevoice its me . what a great experience. i just love this song. thank you person nearly 8m views crazy ;8;
9,8215E+17;catch our four finalists person person person and person on person now! ;11;
9,82401E+17;what a guy so sad i didnt get one with olly. but all the judges are amazeeee person xxxx ;4;
9,82377E+17;laurenbannon1 is so busy but still makes time for her fans..thankyou hun the rugrats will love this tomorrow person ;5;
9,82357E+17;just caught up on last weeks thevoice person to win! ;4;
9,82297E+17;this is how to bow to the royal family according to person and person  ;2;
9,82284E+17;hey person 24 hours till how are you feeling cant wait to hear person shes my winner lots of hugs ;5;
9,82241E+17;birmingham tonight person ... last few tickets .  ;5;
9,82228E+17;good luck to all finalists for tomorrow go smash it! shout out to person person person person ;2;
9,8221E+17;dont miss the live final of tomorrow night! it is going to be an amazing show! who will have your vote? person person person person ;11;
9,82193E+17;review of the person micellair oilfree micellar gel and micellar water  ;1;
9,82188E+17;person want to keep up to date and interact with person from then why not join her fan group here:  ;2;
9,82187E+17;person check out her fabulous performance on thevoice ;5;
9,82122E+17;coaches person person and person on the red carpet at the thevoice finalists photocall in london l : david fisher  shutterstock ;3;
9,82066E+17;ha! person with that wink just the coolest in the cattery... ;8;
9,82063E+17;so it turns out never actually enjoyed being on thevoice  ;7;
9,82733E+17;listen this nice voice the turkish queen of pop person coutez cette belle voix la reine de la pop yildiz tilbe ;6;
9,82743E+17;how does it feel to reign victorious at final? person golden girl person is finding out just that! ;12;
9,82739E+17;our person gave us a dreamy rendition of the person dreams get lost in her voice: ;6;
9,82736E+17;congratulations on winning person person ;4;
9,82734E+17;a lot of people on twitter are asking what they should be doing on saturday nights now that has crowned person as the winner. well were all real life singers. maybe you could come to our shows and support us in real life! ;7;
